"","GISJOIN","STATE","COUNTY","state_county","YEAR","Mexican","Puerto Rican","Cuban","Guatemalan","Colombian","Ecuadorian","total_pop","total_his"
"957","G1700310814300","Illinois","Cook County","17031",2010,4026,157,9,15,3,16,4884,4329
"958","G1700310814400","Illinois","Cook County","17031",2010,5367,404,28,56,23,34,7654,6167
"959","G1700310814500","Illinois","Cook County","17031",2010,3367,197,5,34,10,35,4978,3855
"960","G1700310814600","Illinois","Cook County","17031",2010,3145,312,17,73,15,9,5723,3721
"961","G1700310814700","Illinois","Cook County","17031",2010,3095,298,20,54,9,20,5646,3651
"962","G1700310814800","Illinois","Cook County","17031",2010,3034,335,7,35,70,44,6466,3696
"963","G1700310814900","Illinois","Cook County","17031",2010,2774,422,26,57,25,45,6181,3493
"964","G1700310815000","Illinois","Cook County","17031",2010,2503,200,10,28,36,13,4131,2888
"965","G1700310815100","Illinois","Cook County","17031",2010,2634,256,14,35,28,24,4435,3105
"966","G1700310815200","Illinois","Cook County","17031",2010,3868,360,11,46,37,23,6967,4476
"967","G1700310815300","Illinois","Cook County","17031",2010,1526,123,10,51,8,8,3617,1805
"968","G1700310815400","Illinois","Cook County","17031",2010,1555,197,19,21,17,11,5502,1965
"969","G1700310815500","Illinois","Cook County","17031",2010,4051,415,33,76,31,60,7989,4876
"970","G1700310815600","Illinois","Cook County","17031",2010,981,107,17,20,16,11,4973,1201
"971","G1700310815701","Illinois","Cook County","17031",2010,369,45,9,5,2,4,3927,479
"972","G1700310815702","Illinois","Cook County","17031",2010,395,61,11,10,4,7,5128,542
"973","G1700310815800","Illinois","Cook County","17031",2010,95,13,1,0,0,0,1566,130
"974","G1700310815900","Illinois","Cook County","17031",2010,198,48,15,12,6,7,4392,339
"975","G1700310816000","Illinois","Cook County","17031",2010,188,48,12,6,3,2,3330,290
"976","G1700310816100","Illinois","Cook County","17031",2010,499,128,17,7,14,4,6445,769
"977","G1700310816200","Illinois","Cook County","17031",2010,1210,241,75,37,19,23,4192,1685
"978","G1700310816300","Illinois","Cook County","17031",2010,2488,218,43,69,46,30,4800,3072
"979","G1700310816401","Illinois","Cook County","17031",2010,4061,139,15,50,12,3,5142,4386
"980","G1700310816402","Illinois","Cook County","17031",2010,2979,190,10,40,15,1,4404,3414
"981","G1700310816500","Illinois","Cook County","17031",2010,3054,169,36,50,17,15,4438,3435
"982","G1700310816600","Illinois","Cook County","17031",2010,3788,143,57,104,6,17,4828,4248
"983","G1700310816700","Illinois","Cook County","17031",2010,1798,95,37,38,14,0,2809,2046
"984","G1700310816800","Illinois","Cook County","17031",2010,1285,179,10,39,9,19,5368,1612
"985","G1700310816900","Illinois","Cook County","17031",2010,1693,140,7,30,10,3,5885,1946
"986","G1700310817000","Illinois","Cook County","17031",2010,926,91,12,11,0,3,5459,1078
"987","G1700310817101","Illinois","Cook County","17031",2010,285,31,1,5,0,0,4542,342
"988","G1700310817102","Illinois","Cook County","17031",2010,163,50,4,3,1,0,3189,237
"989","G1700310817200","Illinois","Cook County","17031",2010,414,79,1,5,0,1,4684,542
"990","G1700310817300","Illinois","Cook County","17031",2010,308,57,2,13,0,1,2653,420
"991","G1700310817400","Illinois","Cook County","17031",2010,2411,88,14,25,6,13,4204,2643
"992","G1700310817500","Illinois","Cook County","17031",2010,507,34,3,3,1,8,3623,584
"993","G1700310817600","Illinois","Cook County","17031",2010,373,60,7,6,1,3,3997,464
"994","G1700310817700","Illinois","Cook County","17031",2010,239,62,2,18,2,0,4929,346
"995","G1700310817900","Illinois","Cook County","17031",2010,348,49,11,9,0,2,5632,453
"996","G1700310818000","Illinois","Cook County","17031",2010,506,80,1,4,2,6,4234,626
"997","G1700310818100","Illinois","Cook County","17031",2010,350,55,4,16,11,14,2318,457
"998","G1700310818200","Illinois","Cook County","17031",2010,645,108,16,21,10,10,4702,863
"999","G1700310818300","Illinois","Cook County","17031",2010,1514,145,8,14,9,12,5826,1734
"1000","G1700310818401","Illinois","Cook County","17031",2010,566,72,10,23,11,6,3634,724
"1001","G1700310818402","Illinois","Cook County","17031",2010,370,42,7,5,17,11,3051,486
"1002","G1700310818500","Illinois","Cook County","17031",2010,412,50,11,13,15,2,5682,538
"1003","G1700310818600","Illinois","Cook County","17031",2010,340,47,5,6,7,7,4715,445
"1004","G1700310818700","Illinois","Cook County","17031",2010,390,53,6,21,11,2,3625,522
"1005","G1700310818800","Illinois","Cook County","17031",2010,590,65,9,3,6,5,5556,714
"1006","G1700310818900","Illinois","Cook County","17031",2010,263,29,11,4,1,1,4299,336
"1007","G1700310819000","Illinois","Cook County","17031",2010,100,13,13,4,2,4,5117,171
"1008","G1700310819100","Illinois","Cook County","17031",2010,1344,133,18,27,14,8,4552,1616
"1009","G1700310819200","Illinois","Cook County","17031",2010,2105,161,11,22,10,19,6107,2433
"1010","G1700310819300","Illinois","Cook County","17031",2010,411,39,3,12,0,1,2693,497
"1011","G1700310819400","Illinois","Cook County","17031",2010,953,107,14,15,9,5,5538,1206
"1012","G1700310819500","Illinois","Cook County","17031",2010,289,31,0,5,1,0,3212,343
"1013","G1700310819600","Illinois","Cook County","17031",2010,118,12,8,9,8,2,4010,188
"1014","G1700310819700","Illinois","Cook County","17031",2010,115,14,6,9,5,5,5917,169
"1015","G1700310819801","Illinois","Cook County","17031",2010,70,15,7,4,4,2,5278,115
"1016","G1700310819802","Illinois","Cook County","17031",2010,37,8,16,1,0,4,2678,84
"1017","G1700310819900","Illinois","Cook County","17031",2010,46,13,3,11,7,0,3398,99
"1018","G1700310820000","Illinois","Cook County","17031",2010,58,17,2,0,2,0,2158,88
"1019","G1700310820101","Illinois","Cook County","17031",2010,230,30,22,3,10,0,6937,331
"1020","G1700310820103","Illinois","Cook County","17031",2010,608,28,11,10,7,11,4016,722
"1021","G1700310820104","Illinois","Cook County","17031",2010,379,44,3,5,4,5,4165,494
"1022","G1700310820201","Illinois","Cook County","17031",2010,377,41,23,7,11,0,7827,520
"1023","G1700310820202","Illinois","Cook County","17031",2010,1065,24,3,1,4,0,3536,1143
"1024","G1700310820300","Illinois","Cook County","17031",2010,2794,104,4,13,8,2,5353,3073
"1025","G1700310820400","Illinois","Cook County","17031",2010,3706,60,5,44,5,8,5701,3969
"1026","G1700310820501","Illinois","Cook County","17031",2010,1055,44,9,19,3,2,6115,1186
"1027","G1700310820502","Illinois","Cook County","17031",2010,681,62,6,4,4,10,5150,835
"1028","G1700310820603","Illinois","Cook County","17031",2010,723,60,13,0,2,1,5254,831
"1029","G1700310820604","Illinois","Cook County","17031",2010,384,44,2,2,1,2,3839,469
"1030","G1700310820605","Illinois","Cook County","17031",2010,300,65,14,3,0,0,4604,397
"1031","G1700310820606","Illinois","Cook County","17031",2010,347,20,2,2,5,2,3650,399
"1032","G1700310820700","Illinois","Cook County","17031",2010,2999,255,22,34,10,10,6786,3452
"1033","G1700310820800","Illinois","Cook County","17031",2010,1335,87,8,24,15,18,3626,1545
"1034","G1700310820901","Illinois","Cook County","17031",2010,1320,85,6,25,11,6,5686,1514
"1035","G1700310820902","Illinois","Cook County","17031",2010,1742,97,7,14,18,9,5017,1982
"1036","G1700310821001","Illinois","Cook County","17031",2010,827,53,11,7,8,7,5233,975
"1037","G1700310821002","Illinois","Cook County","17031",2010,989,90,1,19,2,9,5593,1165
"1038","G1700310821101","Illinois","Cook County","17031",2010,1095,55,6,17,15,14,4784,1254
"1039","G1700310821102","Illinois","Cook County","17031",2010,1219,58,3,13,6,7,4047,1362
"1040","G1700310821200","Illinois","Cook County","17031",2010,2129,35,5,19,7,4,6003,2321
"1041","G1700310821300","Illinois","Cook County","17031",2010,2583,57,3,28,1,0,5519,2784
"1042","G1700310821401","Illinois","Cook County","17031",2010,272,7,1,9,0,0,3338,311
"1043","G1700310821402","Illinois","Cook County","17031",2010,80,19,1,7,0,0,3587,118
"1044","G1700310821500","Illinois","Cook County","17031",2010,19,9,0,0,0,0,2341,34
"1045","G1700310821600","Illinois","Cook County","17031",2010,494,65,2,2,6,3,4393,603
"1046","G1700310821700","Illinois","Cook County","17031",2010,287,30,5,1,1,1,4889,345
"1047","G1700310821800","Illinois","Cook County","17031",2010,460,77,11,3,0,0,5337,583
"1048","G1700310821900","Illinois","Cook County","17031",2010,390,54,4,7,0,1,5233,504
"1049","G1700310822000","Illinois","Cook County","17031",2010,490,44,2,5,5,4,4349,588
"1050","G1700310822101","Illinois","Cook County","17031",2010,653,60,9,3,7,9,4480,787
"1051","G1700310822102","Illinois","Cook County","17031",2010,597,60,3,11,17,9,4414,728
"1052","G1700310822200","Illinois","Cook County","17031",2010,594,49,2,8,2,3,3703,691
"1053","G1700310822301","Illinois","Cook County","17031",2010,496,25,0,8,3,0,3836,553
"1054","G1700310822302","Illinois","Cook County","17031",2010,662,58,2,11,3,1,4484,768
"1055","G1700310822400","Illinois","Cook County","17031",2010,667,57,2,11,9,6,6226,801
"1056","G1700310822500","Illinois","Cook County","17031",2010,618,45,5,4,5,5,4455,714
"1057","G1700310822601","Illinois","Cook County","17031",2010,480,36,2,10,7,0,4470,559
"1058","G1700310822602","Illinois","Cook County","17031",2010,593,49,10,3,7,5,7061,710
"1059","G1700310822701","Illinois","Cook County","17031",2010,580,47,3,7,0,9,4181,697
"1060","G1700310822702","Illinois","Cook County","17031",2010,391,35,9,4,6,0,3745,464
"1061","G1700310822801","Illinois","Cook County","17031",2010,314,33,6,3,3,3,3345,388
"1062","G1700310822802","Illinois","Cook County","17031",2010,335,34,3,5,5,6,3616,412
"1063","G1700310822900","Illinois","Cook County","17031",2010,235,11,2,1,0,0,2042,272
"1064","G1700310823001","Illinois","Cook County","17031",2010,646,71,8,5,9,4,6450,817
"1065","G1700310823002","Illinois","Cook County","17031",2010,641,68,2,2,4,0,6077,772
"1066","G1700310823101","Illinois","Cook County","17031",2010,388,23,2,8,0,2,4412,459
"1067","G1700310823102","Illinois","Cook County","17031",2010,390,19,1,3,7,2,3641,459
"1068","G1700310823200","Illinois","Cook County","17031",2010,655,39,0,5,2,4,4877,727
"1069","G1700310823302","Illinois","Cook County","17031",2010,1116,84,5,8,1,5,5794,1301
"1070","G1700310823303","Illinois","Cook County","17031",2010,778,52,14,12,2,12,4519,895
"1071","G1700310823304","Illinois","Cook County","17031",2010,996,69,10,13,8,1,5927,1133
"1072","G1700310823400","Illinois","Cook County","17031",2010,2117,61,8,23,6,3,5052,2277
"1073","G1700310823500","Illinois","Cook County","17031",2010,1828,54,8,23,2,0,4545,1999
"1074","G1700310823602","Illinois","Cook County","17031",2010,259,38,2,1,0,3,6267,333
"1075","G1700310823603","Illinois","Cook County","17031",2010,1207,10,0,13,0,3,2702,1263
"1076","G1700310823604","Illinois","Cook County","17031",2010,113,10,0,1,2,0,3578,144
"1077","G1700310823605","Illinois","Cook County","17031",2010,225,15,2,4,4,1,4547,274
"1078","G1700310823702","Illinois","Cook County","17031",2010,398,38,4,3,6,1,6650,495
"1079","G1700310823703","Illinois","Cook County","17031",2010,738,104,4,12,12,8,7940,941
"1080","G1700310823704","Illinois","Cook County","17031",2010,419,19,3,9,4,2,4020,489
"1081","G1700310823705","Illinois","Cook County","17031",2010,489,41,4,0,10,0,4618,573
"1082","G1700310823801","Illinois","Cook County","17031",2010,262,7,4,0,1,3,5716,305
"1083","G1700310823803","Illinois","Cook County","17031",2010,454,25,11,11,2,1,6760,550
"1084","G1700310823805","Illinois","Cook County","17031",2010,122,5,0,0,1,0,2953,140
"1085","G1700310823806","Illinois","Cook County","17031",2010,290,51,0,3,4,3,3716,391
"1086","G1700310823901","Illinois","Cook County","17031",2010,85,12,4,2,6,2,3519,125
"1087","G1700310823903","Illinois","Cook County","17031",2010,135,9,12,3,2,3,4707,194
"1088","G1700310823904","Illinois","Cook County","17031",2010,68,3,5,0,5,0,4016,102
"1089","G1700310824003","Illinois","Cook County","17031",2010,257,10,14,2,7,1,6336,316
"1090","G1700310824004","Illinois","Cook County","17031",2010,193,28,1,7,9,2,5371,259
"1091","G1700310824005","Illinois","Cook County","17031",2010,233,18,12,0,3,0,5539,293
"1092","G1700310824006","Illinois","Cook County","17031",2010,164,11,0,2,0,2,3867,204
"1093","G1700310824105","Illinois","Cook County","17031",2010,318,29,15,0,6,3,6845,396
"1094","G1700310824106","Illinois","Cook County","17031",2010,428,15,6,1,8,0,7063,497
"1095","G1700310824107","Illinois","Cook County","17031",2010,355,23,5,6,1,2,6493,435
"1096","G1700310824108","Illinois","Cook County","17031",2010,741,56,1,1,8,3,8063,848
"1097","G1700310824113","Illinois","Cook County","17031",2010,293,18,10,10,5,0,6562,348
"1098","G1700310824114","Illinois","Cook County","17031",2010,162,8,1,5,4,0,4709,193
"1099","G1700310824115","Illinois","Cook County","17031",2010,394,9,2,17,4,1,3920,446
"1100","G1700310824116","Illinois","Cook County","17031",2010,500,25,4,10,2,4,4718,581
"1101","G1700310824117","Illinois","Cook County","17031",2010,451,43,11,5,8,6,9868,574
"1102","G1700310824119","Illinois","Cook County","17031",2010,246,9,5,3,3,9,5675,301
"1103","G1700310824120","Illinois","Cook County","17031",2010,215,26,7,6,16,5,8680,308
"1104","G1700310824121","Illinois","Cook County","17031",2010,152,25,4,7,0,1,3174,212
"1105","G1700310824122","Illinois","Cook County","17031",2010,299,10,1,6,5,0,6423,336
"1106","G1700310824123","Illinois","Cook County","17031",2010,541,48,1,0,4,1,7756,654
"1107","G1700310824300","Illinois","Cook County","17031",2010,332,25,0,0,1,3,4814,380
"1108","G1700310824400","Illinois","Cook County","17031",2010,219,26,2,1,0,1,2317,262
"1109","G1700310824503","Illinois","Cook County","17031",2010,379,37,6,6,0,7,6740,459
"1110","G1700310824505","Illinois","Cook County","17031",2010,624,77,6,3,2,3,6869,748
"1111","G1700310824506","Illinois","Cook County","17031",2010,452,67,9,6,1,1,7617,579
"1112","G1700310824507","Illinois","Cook County","17031",2010,308,17,1,3,1,0,4214,349
"1113","G1700310824601","Illinois","Cook County","17031",2010,389,33,1,8,1,1,4394,454
"1114","G1700310824602","Illinois","Cook County","17031",2010,674,61,4,0,17,4,6545,815
"1115","G1700310824701","Illinois","Cook County","17031",2010,824,27,0,5,0,0,3962,890
"1116","G1700310824702","Illinois","Cook County","17031",2010,1284,77,5,16,0,5,5607,1441
"1117","G1700310824800","Illinois","Cook County","17031",2010,3893,42,5,24,4,0,7756,4110
"1118","G1700310824900","Illinois","Cook County","17031",2010,357,30,1,1,0,4,3079,440
"1119","G1700310825000","Illinois","Cook County","17031",2010,779,41,5,0,15,0,5103,909
"1120","G1700310825200","Illinois","Cook County","17031",2010,573,41,1,5,10,5,2009,651
"1121","G1700310825302","Illinois","Cook County","17031",2010,613,28,2,11,3,0,6277,708
"1122","G1700310825303","Illinois","Cook County","17031",2010,289,18,5,5,0,1,3872,338
"1123","G1700310825304","Illinois","Cook County","17031",2010,242,21,5,5,0,9,4056,308
"1124","G1700310825400","Illinois","Cook County","17031",2010,245,13,3,3,1,0,5419,307
"1125","G1700310825501","Illinois","Cook County","17031",2010,164,25,4,1,0,0,5583,198
"1126","G1700310825503","Illinois","Cook County","17031",2010,184,44,7,5,0,0,6608,254
"1127","G1700310825504","Illinois","Cook County","17031",2010,103,40,3,0,0,0,3734,150
"1128","G1700310825505","Illinois","Cook County","17031",2010,73,40,0,0,0,0,5525,125
"1129","G1700310825600","Illinois","Cook County","17031",2010,282,24,0,1,0,0,5627,318
"1130","G1700310825700","Illinois","Cook County","17031",2010,703,68,1,1,1,1,4206,805
"1131","G1700310825801","Illinois","Cook County","17031",2010,51,23,2,1,0,0,3550,82
"1132","G1700310825802","Illinois","Cook County","17031",2010,565,52,0,10,0,0,5850,680
"1133","G1700310825803","Illinois","Cook County","17031",2010,535,17,2,0,1,0,5811,576
"1134","G1700310825900","Illinois","Cook County","17031",2010,776,27,0,6,5,0,3374,830
"1135","G1700310826000","Illinois","Cook County","17031",2010,830,37,4,6,0,0,3334,906
"1136","G1700310826100","Illinois","Cook County","17031",2010,1364,58,2,34,0,0,6414,1525
"1137","G1700310826201","Illinois","Cook County","17031",2010,114,12,0,0,0,0,3596,145
"1138","G1700310826202","Illinois","Cook County","17031",2010,766,58,5,2,0,1,5873,876
"1139","G1700310826301","Illinois","Cook County","17031",2010,218,15,7,2,0,0,3956,255
"1140","G1700310826303","Illinois","Cook County","17031",2010,102,5,1,0,0,0,4162,115
"1141","G1700310826304","Illinois","Cook County","17031",2010,43,11,5,0,0,0,3203,65
"1142","G1700310826401","Illinois","Cook County","17031",2010,70,10,1,1,0,0,4072,98
"1143","G1700310826402","Illinois","Cook County","17031",2010,105,14,3,0,0,0,5132,137
"1144","G1700310826500","Illinois","Cook County","17031",2010,145,39,0,0,1,0,5936,213
"1145","G1700310826600","Illinois","Cook County","17031",2010,60,32,6,0,0,0,5540,111
"1146","G1700310826700","Illinois","Cook County","17031",2010,32,29,7,2,0,0,5569,81
"1147","G1700310826800","Illinois","Cook County","17031",2010,2008,39,2,13,0,0,5436,2123
"1148","G1700310826901","Illinois","Cook County","17031",2010,105,17,2,0,2,0,1894,142
"1149","G1700310826902","Illinois","Cook County","17031",2010,22,6,0,0,0,0,1643,32
"1150","G1700310827000","Illinois","Cook County","17031",2010,96,16,2,0,0,1,3624,135
"1151","G1700310827100","Illinois","Cook County","17031",2010,103,6,1,0,0,0,2716,134
"1152","G1700310827200","Illinois","Cook County","17031",2010,755,14,7,13,0,0,4140,818
"1153","G1700310827300","Illinois","Cook County","17031",2010,318,17,0,7,0,0,2947,385
"1154","G1700310827400","Illinois","Cook County","17031",2010,139,11,1,2,0,0,4298,168
"1155","G1700310827500","Illinois","Cook County","17031",2010,1899,22,1,21,2,1,5382,2044
"1156","G1700310827600","Illinois","Cook County","17031",2010,65,7,2,0,0,0,3463,77
"1157","G1700310827700","Illinois","Cook County","17031",2010,177,21,8,0,0,0,2902,217
"1158","G1700310827801","Illinois","Cook County","17031",2010,315,17,8,3,2,0,4998,369
"1159","G1700310827802","Illinois","Cook County","17031",2010,164,8,4,6,3,0,3385,191
"1160","G1700310827804","Illinois","Cook County","17031",2010,109,11,6,0,0,0,3308,140
"1161","G1700310827805","Illinois","Cook County","17031",2010,111,17,0,0,0,0,2866,140
"1162","G1700310827901","Illinois","Cook County","17031",2010,45,13,1,0,0,0,2605,62
"1163","G1700310827902","Illinois","Cook County","17031",2010,616,63,0,7,0,1,4524,725
"1164","G1700310828000","Illinois","Cook County","17031",2010,706,57,5,2,4,2,5147,837
"1165","G1700310828100","Illinois","Cook County","17031",2010,468,29,5,0,3,6,4844,572
"1166","G1700310828201","Illinois","Cook County","17031",2010,484,46,11,2,0,2,4290,578
"1167","G1700310828202","Illinois","Cook County","17031",2010,500,12,2,6,0,4,4585,548
"1168","G1700310828300","Illinois","Cook County","17031",2010,200,18,1,0,0,1,3264,231
"1169","G1700310828401","Illinois","Cook County","17031",2010,197,20,1,2,0,3,3644,244
"1170","G1700310828402","Illinois","Cook County","17031",2010,234,28,5,3,1,0,3843,300
"1171","G1700310828503","Illinois","Cook County","17031",2010,480,41,0,1,0,0,4627,559
"1172","G1700310828504","Illinois","Cook County","17031",2010,497,73,4,4,0,0,5977,654
"1173","G1700310828505","Illinois","Cook County","17031",2010,915,52,0,16,0,1,6428,1004
"1174","G1700310828506","Illinois","Cook County","17031",2010,572,63,4,0,2,0,8544,681
"1175","G1700310828601","Illinois","Cook County","17031",2010,268,18,5,1,6,1,4187,319
"1176","G1700310828602","Illinois","Cook County","17031",2010,182,42,7,2,0,0,4562,273
"1177","G1700310828701","Illinois","Cook County","17031",2010,253,37,3,3,0,0,4071,331
"1178","G1700310828702","Illinois","Cook County","17031",2010,328,35,6,0,2,0,4916,399
"1179","G1700310828801","Illinois","Cook County","17031",2010,484,71,3,3,19,0,4969,612
"1180","G1700310828802","Illinois","Cook County","17031",2010,572,31,5,0,0,0,3038,652
"1181","G1700310828900","Illinois","Cook County","17031",2010,1888,34,1,8,3,0,3920,2049
"1182","G1700310829000","Illinois","Cook County","17031",2010,77,5,0,1,0,0,1327,84
"1183","G1700310829100","Illinois","Cook County","17031",2010,2637,58,1,10,6,2,4144,2787
"1184","G1700310829200","Illinois","Cook County","17031",2010,2312,53,1,4,2,0,5951,2507
"1185","G1700310829301","Illinois","Cook County","17031",2010,688,26,5,0,3,0,3982,750
"1186","G1700310829302","Illinois","Cook County","17031",2010,763,33,5,0,1,0,3982,842
"1187","G1700310829401","Illinois","Cook County","17031",2010,98,5,0,0,0,0,1394,107
"1188","G1700310829402","Illinois","Cook County","17031",2010,151,23,2,1,0,0,3346,197
"1189","G1700310829500","Illinois","Cook County","17031",2010,1316,45,1,6,0,0,4146,1460
"1190","G1700310829600","Illinois","Cook County","17031",2010,478,23,6,0,0,0,3062,528
"1191","G1700310829700","Illinois","Cook County","17031",2010,224,17,0,0,0,0,4349,259
"1192","G1700310829800","Illinois","Cook County","17031",2010,143,28,4,2,6,4,6820,221
"1193","G1700310829901","Illinois","Cook County","17031",2010,189,58,7,11,7,7,8744,299
"1194","G1700310829902","Illinois","Cook County","17031",2010,58,20,0,6,3,0,6343,113
"1195","G1700310830001","Illinois","Cook County","17031",2010,70,9,1,2,1,0,2105,89
"1196","G1700310830003","Illinois","Cook County","17031",2010,166,63,3,0,0,0,7985,245
"1197","G1700310830004","Illinois","Cook County","17031",2010,202,42,5,1,1,0,7233,286
"1198","G1700310830005","Illinois","Cook County","17031",2010,57,15,3,0,2,0,3957,84
"1199","G1700310830006","Illinois","Cook County","17031",2010,152,29,0,3,1,0,2487,207
"1200","G1700310830007","Illinois","Cook County","17031",2010,156,29,2,9,0,8,5039,229
"1201","G1700310830008","Illinois","Cook County","17031",2010,84,26,3,0,0,0,4537,128
"1202","G1700310830100","Illinois","Cook County","17031",2010,142,27,11,0,0,0,3356,209
"1203","G1700310830201","Illinois","Cook County","17031",2010,162,25,1,4,5,1,5351,215
"1204","G1700310830202","Illinois","Cook County","17031",2010,171,31,2,2,5,0,3569,230
"1205","G1700310830300","Illinois","Cook County","17031",2010,191,42,9,2,2,1,4748,274
"1206","G1700310830400","Illinois","Cook County","17031",2010,268,47,10,0,3,1,4453,349
"1207","G1700310830500","Illinois","Cook County","17031",2010,4344,58,6,15,0,6,4660,4506
"1208","G1700310830600","Illinois","Cook County","17031",2010,1844,89,28,55,15,22,5005,2200
"1209","G1700310830700","Illinois","Cook County","17031",2010,414,88,31,5,13,51,4247,660
"1210","G1700310830800","Illinois","Cook County","17031",2010,228,41,24,40,32,4,2391,412
"1211","G1700310830900","Illinois","Cook County","17031",2010,680,277,17,53,13,40,2877,1154
"1212","G1700310831000","Illinois","Cook County","17031",2010,116,33,14,1,5,3,2138,189
"1213","G1700310831100","Illinois","Cook County","17031",2010,2787,739,41,215,33,412,7453,4495
"1214","G1700310831200","Illinois","Cook County","17031",2010,2746,1361,18,175,14,34,5021,4593
"1215","G1700310831300","Illinois","Cook County","17031",2010,339,144,7,18,1,17,1280,558
"1216","G1700310831400","Illinois","Cook County","17031",2010,476,34,0,9,0,6,2964,572
"1217","G1700310831500","Illinois","Cook County","17031",2010,1455,550,16,123,53,62,4079,2392
"1218","G1700310831600","Illinois","Cook County","17031",2010,2851,1148,59,146,47,81,7270,4578
"1219","G1700310831700","Illinois","Cook County","17031",2010,622,242,22,88,19,69,2075,1129
"1220","G1700310831800","Illinois","Cook County","17031",2010,787,182,75,79,50,118,6322,1457
"1221","G1700310831900","Illinois","Cook County","17031",2010,80,59,8,1,9,10,2717,207
"1222","G1700310832000","Illinois","Cook County","17031",2010,78,28,6,0,3,1,1798,135
"1223","G1700310832100","Illinois","Cook County","17031",2010,150,62,15,14,5,7,3297,315
"1224","G1700310832200","Illinois","Cook County","17031",2010,245,98,12,3,13,3,2940,410
"1225","G1700310832300","Illinois","Cook County","17031",2010,247,29,9,11,2,0,1870,332
"1226","G1700310832400","Illinois","Cook County","17031",2010,861,485,11,32,5,28,3181,1495
"1227","G1700310832500","Illinois","Cook County","17031",2010,106,93,19,12,5,7,3606,273
"1228","G1700310832600","Illinois","Cook County","17031",2010,62,13,13,2,8,1,3727,124
"1229","G1700310832900","Illinois","Cook County","17031",2010,131,11,15,0,6,0,2212,189
"1230","G1700310833000","Illinois","Cook County","17031",2010,53,14,9,2,3,3,2768,103
"1231","G1700310833100","Illinois","Cook County","17031",2010,266,57,32,6,17,13,6895,491
"1232","G1700310833300","Illinois","Cook County","17031",2010,210,8,8,3,10,2,2278,267
"1233","G1700310833900","Illinois","Cook County","17031",2010,1143,72,8,23,1,1,2714,1279
"1234","G1700310834000","Illinois","Cook County","17031",2010,25,12,0,0,0,8,3632,54
"1235","G1700310834200","Illinois","Cook County","17031",2010,47,19,6,0,0,0,4944,93
"1236","G1700310834300","Illinois","Cook County","17031",2010,40,27,8,0,0,0,6570,97
"1237","G1700310834400","Illinois","Cook County","17031",2010,34,25,3,0,3,1,3772,88
"1238","G1700310834500","Illinois","Cook County","17031",2010,2,6,0,0,0,0,1475,12
"1239","G1700310834600","Illinois","Cook County","17031",2010,14,16,1,0,0,0,3778,47
"1240","G1700310834700","Illinois","Cook County","17031",2010,6,28,0,0,0,0,2078,41
"1241","G1700310834800","Illinois","Cook County","17031",2010,13,8,0,0,0,0,1953,21
"1242","G1700310834900","Illinois","Cook County","17031",2010,8,6,3,0,0,0,2272,19
"1243","G1700310835000","Illinois","Cook County","17031",2010,1761,141,16,10,8,5,5778,1998
"1244","G1700310835100","Illinois","Cook County","17031",2010,3733,190,2,52,14,13,5369,4097
"1245","G1700310835200","Illinois","Cook County","17031",2010,949,68,1,9,3,13,2060,1073
"1246","G1700310835500","Illinois","Cook County","17031",2010,31,5,3,0,0,0,1677,40
"1247","G1700310835600","Illinois","Cook County","17031",2010,81,5,0,2,0,0,1199,92
"1248","G1700310835700","Illinois","Cook County","17031",2010,0,0,0,0,0,0,0,0
"1249","G1700310835800","Illinois","Cook County","17031",2010,23,6,0,0,0,0,1576,30
"1250","G1700310835900","Illinois","Cook County","17031",2010,23,15,4,0,0,0,3271,54
"1251","G1700310836000","Illinois","Cook County","17031",2010,10,10,5,0,0,0,2177,30
"1252","G1700310836100","Illinois","Cook County","17031",2010,5,12,0,0,0,0,1761,21
"1253","G1700310836200","Illinois","Cook County","17031",2010,50,13,14,3,10,6,1529,128
"1254","G1700310836300","Illinois","Cook County","17031",2010,27,2,1,0,5,1,1288,47
"1255","G1700310836400","Illinois","Cook County","17031",2010,24,21,0,0,0,0,2979,54
"1256","G1700310836500","Illinois","Cook County","17031",2010,9,0,0,0,0,0,1496,10
"1257","G1700310836600","Illinois","Cook County","17031",2010,604,725,40,21,4,12,2997,1475
"1258","G1700310836700","Illinois","Cook County","17031",2010,54,172,0,3,4,5,2397,258
"1259","G1700310836800","Illinois","Cook County","17031",2010,26,50,1,0,0,0,2661,83
"1260","G1700310836900","Illinois","Cook County","17031",2010,36,43,0,3,0,0,1442,99
"1261","G1700310837000","Illinois","Cook County","17031",2010,44,18,0,4,1,0,2085,78
"1262","G1700310837100","Illinois","Cook County","17031",2010,62,56,5,0,2,1,1819,138
"1263","G1700310837300","Illinois","Cook County","17031",2010,30,33,1,1,0,0,2483,116
"1264","G1700310837400","Illinois","Cook County","17031",2010,101,58,2,3,0,1,2279,170
"1265","G1700310837800","Illinois","Cook County","17031",2010,83,54,2,0,16,2,2796,207
"1266","G1700310838000","Illinois","Cook County","17031",2010,130,33,11,4,0,0,2561,199
"1267","G1700310838100","Illinois","Cook County","17031",2010,30,23,3,3,1,0,1713,93
"1268","G1700310838200","Illinois","Cook County","17031",2010,239,30,5,3,3,0,1578,316
"1269","G1700310838300","Illinois","Cook County","17031",2010,62,22,1,0,1,44,1631,173
"1270","G1700310838600","Illinois","Cook County","17031",2010,14,5,0,0,0,0,1598,66
