"","GISJOIN","YEAR","STATE","COUNTY","state_county","Mexican","total_pop","total_his"
"867","G17003107703",1990,"Illinois","Cook","17031",173,8041,274
"868","G17003107704",1990,"Illinois","Cook","17031",209,4261,293
"869","G17003107705",1990,"Illinois","Cook","17031",511,3228,614
"870","G17003107706",1990,"Illinois","Cook","17031",827,7529,984
"871","G17003107707",1990,"Illinois","Cook","17031",101,2750,154
"872","G17003107708",1990,"Illinois","Cook","17031",393,5161,534
"873","G17003107709",1990,"Illinois","Cook","17031",48,7812,177
"874","G17003108001",1990,"Illinois","Cook","17031",14,2412,35
"875","G17003108002",1990,"Illinois","Cook","17031",35,6087,94
"876","G17003108003",1990,"Illinois","Cook","17031",6,3535,26
"877","G17003108004",1990,"Illinois","Cook","17031",11,3813,28
"878","G17003108005",1990,"Illinois","Cook","17031",15,4787,53
"879","G17003108006",1990,"Illinois","Cook","17031",6,2402,25
"880","G17003108007",1990,"Illinois","Cook","17031",11,4815,62
"881","G17003108008",1990,"Illinois","Cook","17031",4,2117,22
"882","G17003108009",1990,"Illinois","Cook","17031",25,4712,113
"883","G17003108010",1990,"Illinois","Cook","17031",37,4874,87
"884","G17003108011",1990,"Illinois","Cook","17031",27,4469,81
"885","G17003108012",1990,"Illinois","Cook","17031",32,3777,61
"886","G17003108013",1990,"Illinois","Cook","17031",33,4155,46
"887","G17003108014",1990,"Illinois","Cook","17031",14,2750,40
"888","G17003108015",1990,"Illinois","Cook","17031",36,6333,80
"889","G1700310801601",1990,"Illinois","Cook","17031",95,3848,139
"890","G1700310801603",1990,"Illinois","Cook","17031",146,2604,209
"891","G1700310801605",1990,"Illinois","Cook","17031",8,6274,67
"892","G1700310801606",1990,"Illinois","Cook","17031",29,6229,89
"893","G1700310801607",1990,"Illinois","Cook","17031",33,5060,117
"894","G1700310801608",1990,"Illinois","Cook","17031",35,5749,113
"895","G1700310801701",1990,"Illinois","Cook","17031",26,3824,68
"896","G1700310801702",1990,"Illinois","Cook","17031",16,3945,40
"897","G17003108018",1990,"Illinois","Cook","17031",28,5441,81
"898","G1700310801901",1990,"Illinois","Cook","17031",159,4079,289
"899","G1700310801902",1990,"Illinois","Cook","17031",10,3115,32
"900","G1700310802001",1990,"Illinois","Cook","17031",359,8075,473
"901","G1700310802002",1990,"Illinois","Cook","17031",21,4444,84
"902","G17003108021",1990,"Illinois","Cook","17031",13,3225,39
"903","G17003108022",1990,"Illinois","Cook","17031",37,3996,77
"904","G17003108023",1990,"Illinois","Cook","17031",48,1945,94
"905","G1700310802401",1990,"Illinois","Cook","17031",320,8878,473
"906","G1700310802402",1990,"Illinois","Cook","17031",457,3427,548
"907","G1700310802502",1990,"Illinois","Cook","17031",870,5558,984
"908","G1700310802503",1990,"Illinois","Cook","17031",139,6390,241
"909","G1700310802504",1990,"Illinois","Cook","17031",296,4850,400
"910","G1700310802601",1990,"Illinois","Cook","17031",227,7920,290
"911","G1700310802605",1990,"Illinois","Cook","17031",58,5980,82
"912","G1700310802606",1990,"Illinois","Cook","17031",1783,9485,2099
"913","G1700310802701",1990,"Illinois","Cook","17031",834,7269,1004
"914","G1700310802702",1990,"Illinois","Cook","17031",84,3806,120
"915","G1700310802801",1990,"Illinois","Cook","17031",107,4886,151
"916","G1700310802802",1990,"Illinois","Cook","17031",109,6563,204
"917","G17003108029",1990,"Illinois","Cook","17031",79,6291,103
"918","G1700310803004",1990,"Illinois","Cook","17031",5,104,10
"919","G1700310803005",1990,"Illinois","Cook","17031",32,2815,63
"920","G1700310803006",1990,"Illinois","Cook","17031",94,6146,167
"921","G1700310803007",1990,"Illinois","Cook","17031",55,5331,105
"922","G1700310803008",1990,"Illinois","Cook","17031",47,8324,128
"923","G1700310803009",1990,"Illinois","Cook","17031",176,4921,230
"924","G1700310803010",1990,"Illinois","Cook","17031",61,6042,98
"925","G1700310803011",1990,"Illinois","Cook","17031",136,7555,244
"926","G17003108031",1990,"Illinois","Cook","17031",24,3584,66
"927","G17003108032",1990,"Illinois","Cook","17031",92,4947,132
"928","G17003108033",1990,"Illinois","Cook","17031",104,5141,167
"929","G17003108034",1990,"Illinois","Cook","17031",60,6172,122
"930","G17003108035",1990,"Illinois","Cook","17031",47,6256,104
"931","G1700310803603",1990,"Illinois","Cook","17031",53,6397,77
"932","G1700310803604",1990,"Illinois","Cook","17031",106,4769,149
"933","G1700310803605",1990,"Illinois","Cook","17031",11,3032,27
"934","G1700310803606",1990,"Illinois","Cook","17031",619,8279,767
"935","G1700310803607",1990,"Illinois","Cook","17031",45,5795,108
"936","G1700310803608",1990,"Illinois","Cook","17031",128,4381,166
"937","G1700310803609",1990,"Illinois","Cook","17031",2096,12885,2405
"938","G1700310803610",1990,"Illinois","Cook","17031",131,5200,175
"939","G17003108037",1990,"Illinois","Cook","17031",506,7110,566
"940","G17003108038",1990,"Illinois","Cook","17031",145,4559,189
"941","G1700310803901",1990,"Illinois","Cook","17031",65,3150,103
"942","G1700310803902",1990,"Illinois","Cook","17031",110,3907,139
"943","G17003108040",1990,"Illinois","Cook","17031",117,4463,154
"944","G1700310804102",1990,"Illinois","Cook","17031",40,6978,101
"945","G1700310804104",1990,"Illinois","Cook","17031",79,4920,170
"946","G1700310804105",1990,"Illinois","Cook","17031",42,4741,77
"947","G1700310804106",1990,"Illinois","Cook","17031",175,6216,252
"948","G1700310804107",1990,"Illinois","Cook","17031",101,6491,198
"949","G1700310804201",1990,"Illinois","Cook","17031",55,6708,77
"950","G1700310804202",1990,"Illinois","Cook","17031",93,6326,141
"951","G1700310804301",1990,"Illinois","Cook","17031",2,59,2
"952","G1700310804302",1990,"Illinois","Cook","17031",0,14,0
"953","G1700310804304",1990,"Illinois","Cook","17031",130,5113,218
"954","G1700310804305",1990,"Illinois","Cook","17031",554,8480,715
"955","G1700310804306",1990,"Illinois","Cook","17031",347,4578,443
"956","G1700310804307",1990,"Illinois","Cook","17031",207,5671,321
"957","G1700310804497",1990,"Illinois","Cook","17031",1939,6861,2181
"958","G1700310804498",1990,"Illinois","Cook","17031",290,8899,432
"959","G1700310804501",1990,"Illinois","Cook","17031",78,5646,133
"960","G1700310804503",1990,"Illinois","Cook","17031",528,6676,696
"961","G1700310804504",1990,"Illinois","Cook","17031",1667,6848,1827
"962","G1700310804505",1990,"Illinois","Cook","17031",90,3463,137
"963","G1700310804603",1990,"Illinois","Cook","17031",223,4792,330
"964","G1700310804604",1990,"Illinois","Cook","17031",110,5304,208
"965","G1700310804605",1990,"Illinois","Cook","17031",91,9540,183
"966","G1700310804606",1990,"Illinois","Cook","17031",119,10307,266
"967","G1700310804607",1990,"Illinois","Cook","17031",116,7617,222
"968","G1700310804701",1990,"Illinois","Cook","17031",162,5802,313
"969","G1700310804705",1990,"Illinois","Cook","17031",90,3894,187
"970","G1700310804706",1990,"Illinois","Cook","17031",33,2821,52
"971","G1700310804707",1990,"Illinois","Cook","17031",117,7929,246
"972","G1700310804708",1990,"Illinois","Cook","17031",104,5096,186
"973","G1700310804709",1990,"Illinois","Cook","17031",876,10484,1173
"974","G1700310804710",1990,"Illinois","Cook","17031",49,3560,96
"975","G1700310804711",1990,"Illinois","Cook","17031",160,6492,268
"976","G1700310804712",1990,"Illinois","Cook","17031",90,6247,164
"977","G1700310804803",1990,"Illinois","Cook","17031",108,1886,139
"978","G1700310804804",1990,"Illinois","Cook","17031",175,5281,275
"979","G1700310804805",1990,"Illinois","Cook","17031",144,7321,248
"980","G1700310804806",1990,"Illinois","Cook","17031",176,3971,275
"981","G1700310804807",1990,"Illinois","Cook","17031",59,5475,112
"982","G1700310804808",1990,"Illinois","Cook","17031",31,2992,67
"983","G1700310804809",1990,"Illinois","Cook","17031",46,4995,103
"984","G1700310804810",1990,"Illinois","Cook","17031",114,5819,202
"985","G1700310804901",1990,"Illinois","Cook","17031",61,5902,98
"986","G1700310804902",1990,"Illinois","Cook","17031",83,5829,134
"987","G1700310805001",1990,"Illinois","Cook","17031",35,4886,70
"988","G1700310805002",1990,"Illinois","Cook","17031",473,6644,647
"989","G1700310805105",1990,"Illinois","Cook","17031",1605,6301,1804
"990","G1700310805106",1990,"Illinois","Cook","17031",6,2752,32
"991","G1700310805107",1990,"Illinois","Cook","17031",562,5247,699
"992","G1700310805108",1990,"Illinois","Cook","17031",543,5769,664
"993","G1700310805109",1990,"Illinois","Cook","17031",37,4852,87
"994","G1700310805110",1990,"Illinois","Cook","17031",34,4245,64
"995","G1700310805111",1990,"Illinois","Cook","17031",367,6598,558
"996","G1700310805112",1990,"Illinois","Cook","17031",342,3571,439
"997","G1700310805201",1990,"Illinois","Cook","17031",33,3799,93
"998","G1700310805202",1990,"Illinois","Cook","17031",34,3731,75
"999","G1700310805301",1990,"Illinois","Cook","17031",30,3616,96
"1000","G1700310805302",1990,"Illinois","Cook","17031",39,4007,94
"1001","G1700310805401",1990,"Illinois","Cook","17031",30,4035,64
"1002","G1700310805402",1990,"Illinois","Cook","17031",25,5327,90
"1003","G1700310805501",1990,"Illinois","Cook","17031",29,3246,43
"1004","G1700310805502",1990,"Illinois","Cook","17031",27,3948,58
"1005","G17003108056",1990,"Illinois","Cook","17031",13,4541,41
"1006","G1700310805701",1990,"Illinois","Cook","17031",14,4997,33
"1007","G1700310805702",1990,"Illinois","Cook","17031",25,2057,42
"1008","G1700310805801",1990,"Illinois","Cook","17031",13,2630,22
"1009","G1700310805802",1990,"Illinois","Cook","17031",27,4660,52
"1010","G1700310805901",1990,"Illinois","Cook","17031",69,3508,103
"1011","G1700310805902",1990,"Illinois","Cook","17031",60,6924,143
"1012","G1700310806001",1990,"Illinois","Cook","17031",585,8447,865
"1013","G1700310806002",1990,"Illinois","Cook","17031",264,7172,476
"1014","G1700310806003",1990,"Illinois","Cook","17031",275,7083,532
"1015","G1700310806004",1990,"Illinois","Cook","17031",287,7041,524
"1016","G1700310806101",1990,"Illinois","Cook","17031",137,5203,227
"1017","G1700310806102",1990,"Illinois","Cook","17031",104,4005,181
"1018","G17003108062",1990,"Illinois","Cook","17031",320,5726,428
"1019","G17003108063",1990,"Illinois","Cook","17031",162,4840,232
"1020","G17003108064",1990,"Illinois","Cook","17031",156,2577,180
"1021","G1700310806501",1990,"Illinois","Cook","17031",496,2574,599
"1022","G1700310806502",1990,"Illinois","Cook","17031",210,4046,296
"1023","G17003108066",1990,"Illinois","Cook","17031",122,3250,177
"1024","G17003108067",1990,"Illinois","Cook","17031",22,4334,86
"1025","G1700310806801",1990,"Illinois","Cook","17031",16,4245,92
"1026","G1700310806802",1990,"Illinois","Cook","17031",21,3264,132
"1027","G17003108069",1990,"Illinois","Cook","17031",36,3804,128
"1028","G17003108070",1990,"Illinois","Cook","17031",46,4919,176
"1029","G17003108071",1990,"Illinois","Cook","17031",19,4041,134
"1030","G17003108072",1990,"Illinois","Cook","17031",64,5634,290
"1031","G17003108073",1990,"Illinois","Cook","17031",77,6718,337
"1032","G17003108074",1990,"Illinois","Cook","17031",92,5716,245
"1033","G17003108075",1990,"Illinois","Cook","17031",25,3104,122
"1034","G17003108076",1990,"Illinois","Cook","17031",75,6015,352
"1035","G17003108077",1990,"Illinois","Cook","17031",84,5038,245
"1036","G17003108078",1990,"Illinois","Cook","17031",33,2600,118
"1037","G17003108079",1990,"Illinois","Cook","17031",22,3798,111
"1038","G1700310808001",1990,"Illinois","Cook","17031",22,3425,111
"1039","G1700310808002",1990,"Illinois","Cook","17031",39,4142,146
"1040","G17003108081",1990,"Illinois","Cook","17031",68,2822,95
"1041","G17003108082",1990,"Illinois","Cook","17031",44,4962,163
"1042","G1700310808301",1990,"Illinois","Cook","17031",75,4356,171
"1043","G1700310808302",1990,"Illinois","Cook","17031",12,3200,77
"1044","G17003108084",1990,"Illinois","Cook","17031",32,4318,119
"1045","G17003108085",1990,"Illinois","Cook","17031",29,3983,94
"1046","G17003108086",1990,"Illinois","Cook","17031",27,1974,45
"1047","G1700310808701",1990,"Illinois","Cook","17031",7,879,13
"1048","G1700310808702",1990,"Illinois","Cook","17031",56,8154,167
"1049","G17003108088",1990,"Illinois","Cook","17031",19,2302,43
"1050","G17003108089",1990,"Illinois","Cook","17031",20,3691,48
"1051","G17003108090",1990,"Illinois","Cook","17031",15,3910,36
"1052","G17003108091",1990,"Illinois","Cook","17031",19,3383,51
"1053","G17003108092",1990,"Illinois","Cook","17031",61,4765,160
"1054","G17003108093",1990,"Illinois","Cook","17031",18,4493,85
"1055","G17003108094",1990,"Illinois","Cook","17031",28,3365,53
"1056","G17003108095",1990,"Illinois","Cook","17031",50,3416,91
"1057","G17003108096",1990,"Illinois","Cook","17031",145,3366,238
"1058","G17003108097",1990,"Illinois","Cook","17031",348,3877,455
"1059","G17003108098",1990,"Illinois","Cook","17031",13,2718,45
"1060","G17003108099",1990,"Illinois","Cook","17031",29,2571,66
"1061","G17003108100",1990,"Illinois","Cook","17031",44,4766,78
"1062","G17003108101",1990,"Illinois","Cook","17031",195,4601,344
"1063","G17003108102",1990,"Illinois","Cook","17031",202,5838,343
"1064","G1700310810301",1990,"Illinois","Cook","17031",98,3758,202
"1065","G1700310810302",1990,"Illinois","Cook","17031",53,3380,171
"1066","G17003108104",1990,"Illinois","Cook","17031",54,5253,126
"1067","G1700310810501",1990,"Illinois","Cook","17031",36,5146,82
"1068","G1700310810502",1990,"Illinois","Cook","17031",57,4879,132
"1069","G17003108106",1990,"Illinois","Cook","17031",123,4389,194
"1070","G1700310810701",1990,"Illinois","Cook","17031",81,4222,174
"1071","G1700310810702",1990,"Illinois","Cook","17031",128,3445,246
"1072","G17003108108",1990,"Illinois","Cook","17031",48,4946,117
"1073","G17003108109",1990,"Illinois","Cook","17031",140,5994,319
"1074","G17003108110",1990,"Illinois","Cook","17031",68,4599,145
"1075","G17003108111",1990,"Illinois","Cook","17031",99,6218,218
"1076","G17003108112",1990,"Illinois","Cook","17031",170,5262,298
"1077","G1700310811301",1990,"Illinois","Cook","17031",344,4372,497
"1078","G1700310811302",1990,"Illinois","Cook","17031",591,3497,949
"1079","G1700310811401",1990,"Illinois","Cook","17031",294,4456,450
"1080","G1700310811402",1990,"Illinois","Cook","17031",190,4195,299
"1081","G17003108115",1990,"Illinois","Cook","17031",595,5852,733
"1082","G17003108116",1990,"Illinois","Cook","17031",598,6028,848
"1083","G1700310811701",1990,"Illinois","Cook","17031",2019,4489,2529
"1084","G1700310811702",1990,"Illinois","Cook","17031",351,4827,479
"1085","G17003108118",1990,"Illinois","Cook","17031",308,5352,502
"1086","G17003108119",1990,"Illinois","Cook","17031",74,6082,183
"1087","G17003108120",1990,"Illinois","Cook","17031",40,5587,96
"1088","G17003108121",1990,"Illinois","Cook","17031",70,4914,169
"1089","G17003108122",1990,"Illinois","Cook","17031",29,3979,108
"1090","G17003108123",1990,"Illinois","Cook","17031",66,5965,199
"1091","G17003108124",1990,"Illinois","Cook","17031",23,3513,79
"1092","G17003108125",1990,"Illinois","Cook","17031",57,3671,107
"1093","G17003108126",1990,"Illinois","Cook","17031",86,3936,142
"1094","G17003108127",1990,"Illinois","Cook","17031",43,3417,100
"1095","G17003108128",1990,"Illinois","Cook","17031",149,5576,268
"1096","G17003108129",1990,"Illinois","Cook","17031",73,4887,146
"1097","G17003108130",1990,"Illinois","Cook","17031",119,4379,207
"1098","G17003108131",1990,"Illinois","Cook","17031",124,4972,239
"1099","G17003108132",1990,"Illinois","Cook","17031",84,4439,151
"1100","G17003108133",1990,"Illinois","Cook","17031",4112,7321,4642
"1101","G17003108134",1990,"Illinois","Cook","17031",1516,5771,1827
"1102","G17003108135",1990,"Illinois","Cook","17031",802,5265,993
"1103","G17003108136",1990,"Illinois","Cook","17031",926,3656,1084
"1104","G17003108137",1990,"Illinois","Cook","17031",3951,6900,4458
"1105","G17003108138",1990,"Illinois","Cook","17031",3368,7192,3714
"1106","G17003108139",1990,"Illinois","Cook","17031",1231,5001,1434
"1107","G17003108140",1990,"Illinois","Cook","17031",835,3534,913
"1108","G17003108141",1990,"Illinois","Cook","17031",1094,3349,1237
"1109","G17003108142",1990,"Illinois","Cook","17031",2256,6558,2678
"1110","G17003108143",1990,"Illinois","Cook","17031",816,3297,934
"1111","G17003108144",1990,"Illinois","Cook","17031",577,5999,730
"1112","G17003108145",1990,"Illinois","Cook","17031",230,3593,287
"1113","G17003108146",1990,"Illinois","Cook","17031",361,4769,483
"1114","G17003108147",1990,"Illinois","Cook","17031",347,4663,438
"1115","G17003108148",1990,"Illinois","Cook","17031",291,4844,367
"1116","G17003108149",1990,"Illinois","Cook","17031",184,4604,260
"1117","G17003108150",1990,"Illinois","Cook","17031",314,2974,363
"1118","G17003108151",1990,"Illinois","Cook","17031",331,3284,408
"1119","G17003108152",1990,"Illinois","Cook","17031",391,5461,471
"1120","G17003108153",1990,"Illinois","Cook","17031",106,3230,123
"1121","G17003108154",1990,"Illinois","Cook","17031",215,5307,273
"1122","G17003108155",1990,"Illinois","Cook","17031",325,6290,387
"1123","G17003108156",1990,"Illinois","Cook","17031",98,4628,138
"1124","G1700310815701",1990,"Illinois","Cook","17031",78,3889,89
"1125","G1700310815702",1990,"Illinois","Cook","17031",118,5063,180
"1126","G17003108158",1990,"Illinois","Cook","17031",13,1660,19
"1127","G17003108159",1990,"Illinois","Cook","17031",110,4840,198
"1128","G17003108160",1990,"Illinois","Cook","17031",144,3349,181
"1129","G17003108161",1990,"Illinois","Cook","17031",245,6729,355
"1130","G17003108162",1990,"Illinois","Cook","17031",305,3765,509
"1131","G17003108163",1990,"Illinois","Cook","17031",265,3868,418
"1132","G1700310816401",1990,"Illinois","Cook","17031",1877,3986,2139
"1133","G1700310816402",1990,"Illinois","Cook","17031",1432,3749,1698
"1134","G17003108165",1990,"Illinois","Cook","17031",600,3237,748
"1135","G17003108166",1990,"Illinois","Cook","17031",1963,4319,2519
"1136","G17003108167",1990,"Illinois","Cook","17031",985,3625,1210
"1137","G17003108168",1990,"Illinois","Cook","17031",217,5189,304
"1138","G17003108169",1990,"Illinois","Cook","17031",409,5740,584
"1139","G17003108170",1990,"Illinois","Cook","17031",297,5831,410
"1140","G1700310817101",1990,"Illinois","Cook","17031",67,4906,111
"1141","G1700310817102",1990,"Illinois","Cook","17031",62,3764,92
"1142","G17003108172",1990,"Illinois","Cook","17031",12,5357,26
"1143","G17003108173",1990,"Illinois","Cook","17031",9,3147,24
"1144","G17003108174",1990,"Illinois","Cook","17031",1058,3903,1275
"1145","G17003108175",1990,"Illinois","Cook","17031",202,4351,249
"1146","G17003108176",1990,"Illinois","Cook","17031",87,4413,144
"1147","G17003108177",1990,"Illinois","Cook","17031",49,5968,77
"1148","G17003108178",1990,"Illinois","Cook","17031",8,462,13
"1149","G17003108179",1990,"Illinois","Cook","17031",78,6101,140
"1150","G17003108180",1990,"Illinois","Cook","17031",63,3991,82
"1151","G17003108181",1990,"Illinois","Cook","17031",23,2464,36
"1152","G17003108182",1990,"Illinois","Cook","17031",83,4710,148
"1153","G17003108183",1990,"Illinois","Cook","17031",225,5366,328
"1154","G1700310818401",1990,"Illinois","Cook","17031",77,3789,130
"1155","G1700310818402",1990,"Illinois","Cook","17031",20,3238,41
"1156","G17003108185",1990,"Illinois","Cook","17031",34,5849,81
"1157","G17003108186",1990,"Illinois","Cook","17031",46,4743,98
"1158","G17003108187",1990,"Illinois","Cook","17031",75,3384,97
"1159","G17003108188",1990,"Illinois","Cook","17031",121,5716,175
"1160","G17003108189",1990,"Illinois","Cook","17031",59,4185,87
"1161","G17003108190",1990,"Illinois","Cook","17031",45,4409,64
"1162","G17003108191",1990,"Illinois","Cook","17031",226,4165,286
"1163","G17003108192",1990,"Illinois","Cook","17031",210,5603,271
"1164","G17003108193",1990,"Illinois","Cook","17031",72,2793,113
"1165","G17003108194",1990,"Illinois","Cook","17031",151,5306,175
